{ -1, 32 }
{ 5377, 4 }
{ 2017, 7 }
{ 2384, 4 }
{ 1129, 5 }
{ 3675, 8 }
{ 2686, 8 }
{ 7002, 8 }
{ 6724, 5 }
{ 7458, 6 }
{ 5305, 7 }
{ 4125, 5 }
{ 5366, 8 }
{ 5064, 6 }
{ 9627, 8 }
{ 9149, 9 }
{ 6863, 9 }
{ 8115, 10 }
{ 7915, 10 }
{ 6612, 7 }
{ 4241, 4 }
{ 5202, 5 }
{ 6178, 4 }
{ 7610, 9 }
{ 7539, 9 }
{ 1465, 7 }
{ 7965, 9 }
{ 1703, 7 }
{ 4150, 5 }
{ 1723, 8 }
{ 4369, 4 }
{ 8808, 5 }
{ 6644, 8 }
{ 5175, 7 }
{ 7029, 9 }
{ 5510, 6 }
{ 790, 5 }
{ 9679, 9 }
{ 5846, 8 }
{ 9056, 5 }
{ 94, 5 }
{ 3601, 5 }
{ 6869, 8 }
{ 3747, 7 }
{ 8235, 5 }
{ 1458, 6 }
{ 6120, 8 }
{ 4177, 4 }
{ 2493, 8 }
{ 3088, 3 }
{ 8160, 8 }
{ 3616, 4 }
{ 6143, 12 }
{ 187, 6 }
{ 5048, 7 }
{ 6479, 8 }
{ 7241, 6 }
{ 2492, 7 }
{ 963, 6 }
{ 6835, 8 }
{ 8313, 6 }
{ 7850, 8 }
{ 5357, 8 }
{ 4035, 8 }
{ 1890, 6 }
{ 8631, 8 }
{ 3142, 5 }
{ 1246, 7 }
{ 144, 2 }
{ 9209, 9 }
{ 663, 6 }
{ 7586, 7 }
{ 6104, 8 }
{ 4532, 6 }
{ 8338, 4 }
{ 3599, 7 }
{ 8450, 3 }
{ 1387, 7 }
{ 2208, 3 }
{ 1543, 5 }
{ 9586, 7 }
{ 9238, 5 }
{ 1798, 5 }
{ 2132, 4 }
{ 5610, 8 }
{ 3679, 9 }
{ 599, 6 }
{ 727, 7 }
{ 5647, 7 }
{ 1711, 8 }
{ 3589, 5 }
{ 6435, 6 }
{ 5142, 5 }
{ 3998, 9 }
{ 2082, 3 }
{ 3257, 7 }
{ 9327, 8 }
{ 4076, 9 }
{ 2034, 8 }
{ 838, 5 }
{ 73, 3 }
{ 3181, 7 }
{ 411, 6 }
{ 7898, 9 }
{ 1906, 7 }
{ 3935, 10 }
{ 9757, 7 }
{ 5926, 7 }
{ 9672, 6 }
{ 7242, 6 }
{ 1207, 7 }
{ 2858, 6 }
{ 6967, 9 }
{ 6188, 5 }
{ 5190, 5 }
{ 3696, 6 }
{ 6694, 6 }
{ 8209, 3 }
{ 8048, 8 }
{ 4935, 7 }
{ 8332, 4 }
{ 7595, 9 }
{ 6682, 6 }
{ 9607, 7 }
{ 910, 6 }
{ 417, 4 }
{ 4883, 6 }
{ 4817, 6 }
{ 2776, 6 }
{ 5644, 5 }
{ 240, 4 }
{ 203, 5 }
{ 2338, 4 }
{ 391, 5 }
{ 1803, 6 }
{ 9983, 11 }
{ 3869, 8 }
{ 3606, 6 }
{ 8973, 6 }
{ 8296, 4 }
{ 7260, 7 }
{ 2849, 5 }
{ 9646, 8 }
{ 8431, 8 }
{ 7847, 9 }
{ 9112, 6 }
{ 8822, 7 }
{ 8525, 6 }
{ 2536, 6 }
{ 6768, 6 }
{ 5587, 8 }
{ 455, 6 }
{ 720, 4 }
{ 5596, 8 }
{ 2684, 7 }
{ 9498, 6 }
{ 7509, 8 }
{ 635, 7 }
{ 1460, 6 }
{ 405, 5 }
{ 2130, 4 }
{ 4253, 6 }
{ 8351, 7 }
{ 2064, 2 }
{ 9239, 6 }
{ 4958, 8 }
{ 2560, 2 }
{ 1606, 5 }
{ 7488, 5 }
{ 1450, 6 }
{ 5821, 9 }
{ 3480, 6 }
{ 1671, 6 }
{ 2583, 6 }
{ 7708, 7 }
{ 7853, 9 }
{ 5872, 7 }
{ 4054, 9 }
{ 9572, 6 }
{ 3578, 9 }
{ 7050, 7 }
{ 8207, 5 }
{ 1871, 8 }
{ 1086, 6 }
{ 2357, 6 }
{ 3504, 6 }
{ 5281, 5 }
{ 1059, 4 }
{ 5903, 8 }
{ 4336, 5 }
{ 6358, 7 }
{ 659, 5 }
{ 6817, 6 }
{ 8304, 4 }
{ 6508, 7 }
{ 9850, 8 }
{ 4516, 5 }
{ 7691, 7 }
{ 7332, 6 }
{ 4857, 8 }
{ 8787, 6 }
{ 7217, 6 }
{ 8389, 5 }
{ 1106, 4 }
{ 6636, 8 }
{ 6290, 5 }
{ 1415, 6 }
{ 2120, 3 }
{ 7075, 8 }
{ 4221, 7 }
{ 3687, 8 }
{ 9665, 6 }
{ 7255, 8 }
{ 2390, 6 }
{ 9150, 9 }
{ 1047, 5 }
{ 7720, 6 }
{ 7993, 9 }
{ 4234, 4 }
{ 5256, 4 }
{ 1964, 7 }
{ 2947, 6 }
{ 1778, 7 }
{ 8723, 5 }
{ 5701, 6 }
{ 7411, 9 }
{ 2147, 5 }
{ 3496, 6 }
{ 7450, 7 }
{ 8607, 8 }
{ 6888, 7 }
{ 759, 8 }
{ 9687, 9 }
{ 7559, 8 }
{ 5598, 9 }
{ 2904, 6 }
{ 6149, 4 }
{ 535, 5 }
{ 7067, 9 }
{ 601, 5 }
{ 8106, 9 }
{ 7579, 9 }
{ 625, 5 }
{ 8445, 8 }
{ 1319, 6 }
{ 9469, 9 }
{ 4950, 7 }
{ 8947, 8 }
{ 9743, 7 }
{ 5569, 6 }
{ 3585, 4 }
{ 699, 7 }
{ 2541, 8 }
{ 1203, 6 }
{ 8099, 9 }
{ 9053, 8 }
{ 6060, 8 }
{ 2658, 5 }
{ 4432, 4 }
{ 9155, 7 }
{ 6862, 8 }
{ 7956, 7 }
{ 7359, 10 }
{ 1215, 8 }
{ 3346, 5 }
{ 9141, 8 }
{ 8066, 7 }
{ 828, 6 }
{ 13, 3 }
{ 3795, 8 }
{ 9961, 8 }
{ 51, 4 }
{ 7881, 8 }
{ 62, 5 }
{ 4621, 5 }
{ 456, 4 }
{ 7933, 11 }
{ 593, 4 }
{ 1426, 5 }
{ 3104, 3 }
{ 8229, 4 }
{ 3427, 7 }
{ 9721, 9 }
{ 3786, 7 }
{ 4082, 9 }
{ 7317, 7 }
{ 2280, 5 }
{ 9738, 5 }
{ 4801, 5 }
{ 7412, 8 }
{ 8417, 5 }
{ 2520, 6 }
{ 951, 8 }
{ 2471, 7 }
{ 4574, 8 }
{ 2018, 7 }
{ 5584, 6 }
{ 8859, 7 }
{ 814, 6 }
{ 943, 8 }
{ 5831, 8 }
{ 4157, 6 }
{ 8473, 5 }
{ 9113, 7 }
{ 7128, 8 }
{ 3897, 8 }
{ 6550, 7 }
{ 2099, 5 }
{ 875, 7 }
{ 8471, 6 }
{ 7703, 8 }
{ 2945, 5 }
{ 7963, 9 }
{ 8414, 7 }
{ 2248, 4 }
{ 3806, 9 }
{ 9283, 5 }
{ 1423, 7 }
{ 4990, 9 }
{ 1147, 7 }
{ 551, 5 }
{ 2470, 6 }
{ 465, 5 }
{ 3351, 7 }
{ 3971, 7 }
{ 6038, 8 }
{ 2595, 5 }
{ 4449, 5 }
{ 3926, 8 }
{ 9002, 6 }
{ 9021, 8 }
{ 7583, 10 }
{ 3943, 9 }
{ 5544, 6 }
{ 2877, 8 }
{ 9733, 5 }
{ 7243, 7 }
{ 9688, 7 }
{ 1513, 7 }
{ 184, 4 }
{ 6873, 8 }
{ 6283, 6 }
{ 340, 4 }
{ 5193, 5 }
{ 4152, 4 }
{ 2329, 5 }
{ 5045, 8 }
{ 8848, 4 }
{ 2051, 3 }
{ 1775, 9 }
{ 3099, 6 }
{ 4835, 7 }
{ 4644, 4 }
{ 3038, 9 }
{ 807, 6 }
{ 1910, 8 }
{ 3706, 8 }
{ 5669, 6 }
{ 2258, 5 }
{ 5380, 4 }
{ 5192, 4 }
{ 927, 8 }
{ 5019, 8 }
{ 6014, 10 }
{ 2720, 4 }
{ 426, 5 }
{ 3582, 10 }
{ 4196, 4 }
{ 4405, 6 }
{ 2347, 6 }
{ 6074, 9 }
{ 2117, 4 }
{ 6596, 6 }
{ 9108, 6 }
{ 7717, 7 }
{ 1332, 5 }
{ 1400, 6 }
{ 6166, 5 }
{ 4781, 7 }
{ 515, 3 }
{ 5, 2 }
{ 1968, 6 }
{ 1083, 6 }
{ 6349, 7 }
{ 4900, 5 }
{ 5440, 4 }
{ 153, 4 }
{ 9347, 5 }
{ 7950, 8 }
{ 301, 5 }
{ 1833, 6 }
{ 3983, 9 }
{ 6925, 7 }
{ 6125, 10 }
{ 5108, 8 }
{ 5468, 7 }
{ 9949, 9 }
{ 9185, 7 }
{ 239, 7 }
{ 5117, 10 }
{ 1744, 5 }
{ 7514, 8 }
{ 5231, 8 }
{ 7849, 8 }
{ 8578, 4 }
{ 1475, 6 }
{ 6073, 9 }
{ 1361, 5 }
{ 6661, 5 }
{ 7920, 8 }
{ 7236, 5 }
{ 9985, 5 }
{ 4542, 8 }
{ 1104, 3 }
{ 796, 5 }
{ 684, 5 }
{ 698, 6 }
{ 6066, 8 }
{ 596, 4 }
{ 3084, 4 }
{ 3180, 6 }
{ 9041, 6 }
{ 8269, 5 }
{ 7869, 10 }
{ 4147, 5 }
{ 9742, 6 }
{ 7263, 9 }
{ 84, 3 }
{ 1378, 5 }
{ 4438, 6 }
{ 1838, 7 }
{ 278, 4 }
{ 44, 3 }
{ 8127, 12 }
{ 4022, 9 }
{ 985, 7 }
{ 5845, 8 }
{ 4876, 5 }
{ 7755, 8 }
{ 9461, 8 }
{ 3733, 7 }
{ 988, 7 }
{ 5680, 5 }
{ 7202, 5 }
{ 2739, 7 }
{ 65, 2 }
{ 3302, 7 }
{ 6707, 7 }
{ 5389, 6 }
{ 5874, 8 }
{ 4246, 5 }
{ 5438, 8 }
{ 4569, 7 }
{ 8420, 5 }
{ 1801, 5 }
{ 7215, 8 }
{ 2994, 7 }
{ 1897, 7 }
{ 7384, 7 }
{ 6680, 5 }
{ 2815, 10 }
{ 1075, 5 }
{ 8586, 5 }
{ 9525, 7 }
{ 1577, 5 }
{ 140, 3 }
{ 4424, 4 }
{ 7148, 9 }
{ 6418, 5 }
{ 2046, 10 }
{ 4005, 8 }
{ 1265, 6 }
{ 7996, 9 }
{ 9986, 5 }
{ 8702, 9 }
{ 1079, 6 }
{ 4377, 5 }
{ 3198, 8 }
{ 1920, 4 }
{ 183, 6 }
{ 9756, 6 }
{ 7099, 10 }
{ 8387, 5 }
{ 650, 4 }
{ 4528, 5 }
{ 1325, 6 }
{ 8809, 6 }
{ 8825, 7 }
{ 2728, 5 }
{ 6832, 6 }
{ 4411, 7 }
{ 2418, 6 }
{ 5245, 8 }
{ 9277, 7 }
{ 6875, 9 }
{ 4856, 7 }
{ 9281, 4 }
{ 7719, 8 }
{ 6556, 7 }
{ 6481, 6 }
{ 4584, 6 }
{ 3196, 7 }
{ 1845, 7 }
{ 5566, 9 }
{ 9518, 7 }
{ 7306, 6 }
{ 7174, 5 }
{ 2981, 7 }
{ 685, 6 }
{ 3613, 7 }
{ 1573, 5 }
{ 2187, 5 }
{ 8916, 6 }
{ 1051, 5 }
{ 6798, 7 }
{ 2408, 5 }
{ 3215, 7 }
{ 8780, 5 }
{ 9898, 7 }
{ 9182, 9 }
{ 5535, 9 }
{ 1682, 5 }
{ 6111, 11 }
{ 5407, 8 }
{ 9385, 6 }
{ 5865, 8 }
{ 2710, 6 }
{ 313, 5 }
{ 743, 7 }
{ 8335, 6 }
{ 5983, 10 }
{ 1138, 5 }
{ 8274, 4 }
{ 8038, 9 }
{ 3432, 6 }
{ 8528, 4 }
{ 8657, 6 }
{ 8337, 4 }
{ 3919, 9 }
{ 3508, 7 }
{ 4530, 6 }
{ 1929, 6 }
{ 2843, 7 }
{ 9349, 5 }
{ 3238, 6 }
{ 2169, 6 }
{ 429, 6 }
{ 2397, 7 }
{ 8923, 8 }
{ 5898, 6 }
{ 7120, 7 }
{ 1623, 7 }
{ 4141, 5 }
{ 2785, 6 }
{ 7773, 9 }
{ 4046, 9 }
{ 3438, 8 }
{ 9841, 7 }
{ 9617, 6 }
{ 9894, 7 }
{ 7041, 6 }
{ 6397, 9 }
{ 7652, 8 }
{ 9632, 5 }
{ 8870, 6 }
{ 5141, 5 }
{ 3111, 6 }
{ 7290, 8 }
{ 9771, 7 }
{ 9091, 6 }
{ 5499, 9 }
{ 4429, 6 }
{ 3673, 7 }
{ 1956, 6 }
{ 7922, 9 }
{ 4736, 3 }
{ 5268, 5 }
{ 7119, 10 }
{ 4694, 6 }
{ 3787, 8 }
{ 7931, 11 }
{ 9059, 7 }
{ 4536, 6 }
{ 6345, 6 }
{ 5819, 9 }
{ 4062, 10 }
{ 1636, 5 }
{ 6818, 6 }
{ 6350, 7 }
{ 1752, 6 }
{ 6557, 8 }
{ 3463, 7 }
{ 5044, 7 }
{ 1339, 7 }
{ 6639, 10 }
{ 760, 6 }
{ 916, 5 }
{ 9343, 9 }
{ 5965, 8 }
{ 7552, 5 }
{ 2779, 8 }
{ 6205, 7 }
{ 5173, 6 }
{ 1459, 7 }
{ 9546, 6 }
{ 8219, 5 }
{ 3884, 7 }
{ 2467, 6 }
{ 9962, 8 }
{ 1806, 6 }
{ 2745, 7 }
{ 2801, 7 }
{ 3283, 7 }
{ 2325, 5 }
{ 6158, 5 }
{ 8819, 7 }
{ 6973, 9 }
{ 9568, 5 }
{ 6231, 7 }
{ 2128, 3 }
{ 9651, 8 }
{ 8844, 5 }
{ 2894, 7 }
{ 9816, 6 }
{ 3366, 6 }
{ 6365, 8 }
{ 9516, 6 }
{ 5484, 7 }
{ 2942, 9 }
{ 8157, 11 }
{ 135, 4 }
{ 1674, 5 }
{ 1030, 3 }
{ 1037, 4 }
{ 9236, 4 }
{ 9496, 5 }
{ 8480, 3 }
{ 199, 5 }
{ 3194, 7 }
{ 2276, 5 }
{ 6339, 6 }
{ 4403, 6 }
{ 122, 5 }
{ 957, 8 }
{ 7914, 9 }
{ 4933, 6 }
{ 6885, 8 }
{ 4277, 6 }
{ 3066, 9 }
{ 2179, 4 }
{ 4955, 8 }
{ 6021, 7 }
{ 9387, 7 }
{ 1342, 7 }
{ 5165, 6 }
{ 8359, 6 }
{ 9065, 7 }
{ 1393, 6 }
{ 6478, 7 }
{ 4333, 7 }
{ 8508, 6 }
{ 1369, 6 }
{ 1707, 7 }
{ 7624, 7 }
{ 2500, 5 }
{ 5328, 5 }
{ 264, 2 }
{ 4556, 6 }
{ 9610, 6 }
{ 4805, 6 }
{ 813, 6 }
{ 141, 4 }
{ 6937, 7 }
{ 1454, 7 }
{ 7616, 6 }
{ 3818, 8 }
{ 3957, 9 }
{ 6027, 8 }
{ 2863, 8 }
{ 3709, 9 }
{ 7603, 9 }
{ 3067, 10 }
{ 1084, 5 }
{ 7499, 8 }
{ 706, 4 }
{ 4155, 6 }
{ 562, 4 }
{ 8742, 5 }
{ 2339, 5 }
{ 2363, 7 }
{ 392, 3 }
{ 4029, 10 }
{ 170, 4 }
{ 1230, 6 }
{ 5479, 8 }
{ 1297, 4 }
{ 2306, 3 }
{ 4205, 6 }
{ 9407, 9 }
{ 4551, 7 }
{ 6692, 5 }
{ 2615, 7 }
{ 2802, 7 }
{ 9129, 7 }
{ 1157, 4 }
{ 5964, 7 }
{ 5947, 9 }
{ 5042, 7 }
{ 7372, 7 }
{ 5277, 7 }
{ 5613, 9 }
{ 3900, 8 }
{ 8255, 7 }
{ 1225, 5 }
{ 4139, 5 }
{ 1358, 6 }
{ 4847, 9 }
{ 8793, 6 }
{ 5985, 7 }
{ 6618, 8 }
{ 8797, 7 }
{ 5288, 5 }
{ 9880, 6 }
{ 8440, 6 }
{ 2344, 4 }
{ 7233, 5 }
{ 1235, 6 }
{ 1462, 7 }
{ 1621, 6 }
{ 6592, 5 }
{ 5816, 7 }
{ 5755, 9 }
{ 5949, 9 }
{ 1777, 7 }
{ 2250, 5 }
{ 1518, 8 }
{ 837, 5 }
{ 5741, 8 }
{ 8540, 6 }
{ 7831, 9 }
{ 6662, 5 }
{ 7663, 11 }
{ 3540, 7 }
{ 2261, 6 }
{ 5590, 8 }
{ 1007, 9 }
{ 3203, 5 }
{ 3307, 8 }
{ 389, 4 }
{ 4326, 6 }
{ 1322, 5 }
{ 8677, 7 }
{ 9807, 8 }
{ 3880, 6 }
{ 1680, 4 }
{ 8065, 7 }
{ 4717, 7 }
{ 5504, 4 }
{ 9890, 6 }
{ 6000, 7 }
{ 8941, 8 }
{ 8427, 7 }
{ 9315, 6 }
{ 7104, 6 }
{ 2781, 8 }
{ 7669, 10 }
{ 4112, 2 }
{ 4733, 8 }
{ 8828, 7 }
{ 8860, 6 }
{ 6250, 6 }
{ 8851, 6 }
{ 7628, 8 }
{ 3556, 7 }
{ 6383, 9 }
{ 2156, 5 }
{ 3503, 9 }
{ 185, 5 }
{ 672, 3 }
{ 1560, 4 }
{ 4496, 4 }
{ 6990, 8 }
{ 742, 6 }
{ 6055, 9 }
{ 5207, 7 }
{ 7581, 9 }
{ 7566, 8 }
{ 7744, 5 }
{ 8139, 10 }
{ 7877, 8 }
{ 1970, 7 }
{ 1244, 6 }
{ 568, 4 }
{ 2999, 9 }
{ 3987, 8 }
{ 8713, 4 }
{ 7918, 10 }
{ 2933, 8 }
{ 6848, 5 }
{ 8120, 9 }
{ 5735, 8 }
{ 7611, 10 }
{ 4982, 8 }
{ 3557, 8 }
{ 3741, 8 }
{ 5218, 5 }
{ 921, 6 }
{ 2025, 8 }
{ 1514, 7 }
{ 636, 6 }
{ 1769, 7 }
{ 1715, 7 }
{ 1429, 6 }
{ 1667, 5 }
{ 5094, 8 }
{ 3074, 3 }
{ 9455, 9 }
{ 5300, 6 }
{ 6182, 5 }
{ 8572, 7 }
{ 9802, 6 }
{ 6887, 9 }
{ 6510, 8 }
{ 5942, 8 }
{ 6868, 7 }
{ 7749, 7 }
{ 3461, 6 }
{ 2832, 4 }
{ 3991, 9 }
{ 2991, 9 }
{ 8241, 4 }
{ 9991, 7 }
{ 738, 5 }
{ 1377, 5 }
{ 1768, 6 }
{ 8423, 7 }
{ 9336, 6 }
{ 6109, 10 }
{ 1035, 4 }
{ 4978, 7 }
{ 1177, 5 }
{ 3488, 5 }
{ 8784, 4 }
{ 1904, 6 }
{ 2491, 8 }
{ 5376, 3 }
{ 1341, 7 }
{ 9494, 6 }
{ 7483, 9 }
{ 3100, 5 }
{ 9914, 8 }
{ 8103, 10 }
{ 3737, 7 }
{ 822, 6 }
{ 4503, 7 }
{ 4585, 7 }
{ 2682, 7 }
{ 2657, 5 }
{ 4473, 7 }
{ 7288, 7 }
{ 6473, 6 }
{ 3939, 8 }
{ 1753, 7 }
{ 7626, 8 }
{ 3695, 9 }
{ 5962, 7 }
{ 1540, 3 }
{ 9855, 10 }
{ 3807, 10 }
{ 782, 5 }
{ 8766, 7 }
{ 1955, 7 }
{ 4518, 6 }
{ 4231, 5 }
{ 4716, 6 }
{ 6330, 7 }
{ 8706, 3 }
{ 8698, 8 }
{ 2696, 4 }
{ 7304, 5 }
{ 2295, 8 }
{ 9157, 7 }
{ 7676, 10 }
{ 8882, 6 }
{ 4032, 6 }
{ 5472, 5 }
{ 1103, 6 }
{ 336, 3 }
{ 7228, 7 }
{ 9723, 10 }
{ 5859, 8 }
{ 9966, 9 }
{ 6294, 6 }
{ 4392, 4 }
{ 5673, 6 }
{ 3791, 9 }
{ 6153, 4 }
{ 8716, 4 }
{ 7940, 6 }
{ 4007, 9 }
{ 8081, 8 }
{ 1651, 7 }
{ 2915, 7 }
{ 9523, 7 }
{ 1878, 7 }
{ 6067, 9 }
{ 3999, 10 }
{ 1239, 7 }
{ 6698, 6 }
{ 7424, 4 }
{ 7589, 8 }
{ 9429, 7 }
{ 6660, 4 }
{ 4938, 6 }
{ 6622, 9 }
{ 7207, 7 }
{ 5302, 7 }
{ 1316, 4 }
{ 1961, 7 }
{ 7056, 6 }
{ 5750, 8 }
{ 1343, 8 }
{ 7111, 9 }
{ 6402, 4 }
{ 8815, 8 }
{ 4248, 4 }
{ 5637, 5 }
{ 2043, 10 }
{ 8213, 4 }
{ 8096, 7 }
{ 6148, 3 }
{ 8203, 4 }
{ 6614, 8 }
{ 9888, 5 }
{ 9398, 7 }
{ 6759, 8 }
{ 3683, 7 }
{ 6615, 9 }
{ 4827, 8 }
{ 719, 7 }
{ 6860, 7 }
{ 1039, 5 }
{ 158, 5 }
{ 5604, 7 }
{ 8360, 4 }
{ 3665, 6 }
{ 6890, 8 }
{ 21, 3 }
{ 1441, 5 }
{ 4686, 6 }
{ 9536, 4 }
{ 7994, 9 }
{ 7114, 8 }
{ 6131, 10 }
{ 6916, 5 }
{ 142, 4 }
{ 802, 4 }
{ 4431, 7 }
{ 4011, 9 }
{ 8798, 7 }
{ 5853, 9 }
{ 8945, 7 }
{ 5734, 7 }
{ 4481, 4 }
{ 3664, 5 }
{ 4059, 10 }
{ 4132, 3 }
{ 7239, 7 }
{ 9633, 6 }
{ 5693, 8 }
{ 1045, 4 }
{ 5835, 8 }
{ 5884, 9 }
{ 3276, 6 }
{ 3057, 8 }
{ 58, 4 }
{ 9445, 7 }
{ 5572, 6 }
{ 2507, 7 }
{ 7078, 8 }
{ 8977, 5 }
{ 9085, 9 }
{ 8376, 5 }
{ 2706, 5 }
{ 9177, 8 }
{ 7786, 8 }
{ 2651, 7 }
{ 6727, 7 }
{ 7518, 9 }
{ 3043, 8 }
{ 4600, 7 }
{ 510, 8 }
{ 6010, 9 }
{ 300, 4 }
{ 6770, 7 }
{ 5314, 5 }
{ 1206, 6 }
{ 1345, 4 }
{ 7091, 9 }
{ 4113, 3 }
{ 4995, 6 }
{ 8968, 4 }
{ 353, 4 }
{ 7995, 10 }
{ 564, 4 }
{ 5792, 5 }
{ 4555, 7 }
{ 5037, 8 }
{ 3889, 7 }
{ 2642, 5 }
{ 3938, 7 }
{ 4335, 8 }
{ 6812, 7 }
{ 3223, 7 }
{ 6297, 6 }
{ 2218, 5 }
{ 7352, 7 }
{ 2852, 5 }
{ 2067, 4 }
{ 7938, 6 }
{ 5446, 6 }
{ 2171, 7 }
{ 5871, 10 }
{ 1947, 8 }
{ 6953, 7 }
{ 7835, 9 }
{ 6999, 9 }
{ 8300, 5 }
{ 5267, 6 }
{ 2848, 4 }
{ 7399, 9 }
{ 4313, 6 }
{ 3923, 8 }
{ 7602, 8 }
{ 7184, 4 }
{ 8458, 4 }
{ 402, 4 }
{ 1546, 4 }
{ 2525, 8 }
{ 3323, 9 }
{ 6912, 4 }
{ 1025, 2 }
{ 7454, 8 }
{ 5347, 7 }
{ 549, 4 }
{ 8619, 7 }
{ 2588, 5 }
{ 404, 4 }
{ 3442, 7 }
{ 5878, 9 }
{ 6989, 8 }
{ 1233, 5 }
{ 5246, 8 }
{ 3816, 7 }
{ 4262, 5 }
{ 1516, 7 }
{ 319, 7 }
{ 7517, 9 }
{ 1139, 6 }
{ 5799, 8 }
{ 9097, 6 }
{ 2438, 5 }
{ 1148, 6 }
{ 4572, 7 }
{ 8119, 11 }
{ 2096, 3 }
{ 4966, 7 }
{ 3572, 8 }
{ 3409, 6 }
{ 1, 1 }
{ 2532, 6 }
{ 6825, 7 }
{ 9504, 4 }
{ 6267, 8 }
{ 120, 4 }
{ 8416, 4 }
{ 2065, 3 }
{ 4053, 9 }
{ 5337, 7 }
{ 5105, 8 }
{ 3431, 8 }
{ 3115, 6 }
{ 401, 4 }
{ 8247, 6 }
{ 3607, 7 }
{ 4629, 5 }
{ 2769, 6 }
{ 3292, 7 }
{ 8132, 8 }
{ 7597, 9 }
{ 2190, 5 }
{ 4153, 5 }
{ 7978, 8 }
{ 3542, 8 }
{ 8596, 5 }
{ 2296, 6 }
{ 9285, 5 }
{ 8580, 4 }
{ 1937, 6 }
{ 3094, 5 }
{ 4291, 5 }
{ 7985, 8 }
{ 6896, 7 }
{ 9272, 5 }
{ 2273, 5 }
{ 6236, 6 }
{ 3600, 4 }
{ 1797, 5 }
{ 4614, 4 }
{ 3129, 6 }
{ 1021, 9 }
{ 331, 5 }
{ 4446, 7 }
{ 1238, 6 }
{ 6562, 6 }
{ 8656, 5 }
{ 2469, 6 }
{ 9535, 9 }
{ 1879, 8 }
{ 7168, 3 }
{ 5797, 7 }
{ 9304, 5 }
{ 2592, 3 }
{ 8764, 6 }
{ 5778, 6 }
{ 8967, 6 }
{ 868, 5 }
{ 4039, 9 }
{ 5050, 8 }
{ 3472, 5 }
{ 1995, 8 }
{ 7315, 7 }
{ 4478, 8 }
{ 419, 5 }
{ 7273, 7 }
{ 9512, 5 }
{ 3479, 8 }
{ 3398, 6 }
{ 2425, 7 }
{ 4531, 7 }
{ 4471, 8 }
{ 4850, 7 }
{ 8189, 12 }
{ 2256, 4 }
{ 4845, 8 }
{ 1154, 3 }
{ 5580, 7 }
{ 8280, 4 }
{ 5265, 5 }
{ 3340, 5 }
{ 3842, 5 }
{ 8216, 3 }
{ 8297, 5 }
{ 3967, 11 }
{ 2872, 6 }
{ 5476, 6 }
{ 8273, 4 }
{ 1006, 8 }
{ 9951, 10 }
{ 7073, 7 }
{ 60, 4 }
{ 395, 5 }
{ 8686, 8 }
{ 7638, 9 }
{ 2348, 5 }
{ 4623, 6 }
{ 5739, 8 }
{ 1188, 4 }
{ 9928, 6 }
{ 8301, 6 }
{ 8371, 6 }
{ 5521, 6 }
{ 8675, 7 }
{ 3002, 8 }
{ 7425, 5 }
{ 4230, 4 }
{ 8403, 6 }
{ 7795, 9 }
{ 2880, 4 }
{ 4568, 6 }
{ 7238, 6 }
{ 5254, 5 }
{ 752, 5 }
{ 1648, 5 }
{ 1318, 5 }
{ 4385, 4 }
{ 4804, 5 }
{ 7887, 10 }
{ 9487, 7 }
{ 9026, 5 }
{ 7284, 7 }
{ 5932, 7 }
{ 6432, 4 }
{ 8452, 3 }
{ 4709, 6 }
{ 4948, 6 }
{ 6199, 7 }
{ 4840, 6 }
{ 2103, 6 }
{ 7876, 7 }
{ 942, 7 }
{ 2803, 8 }
{ 6607, 9 }
{ 1067, 5 }
{ 1731, 6 }
{ 964, 5 }
{ 9020, 7 }
{ 4367, 6 }
{ 5638, 5 }
{ 3952, 7 }
{ 2092, 4 }
{ 9477, 5 }
{ 7308, 6 }
{ 6138, 10 }
{ 5737, 7 }
{ 5030, 7 }
{ 2095, 6 }
{ 102, 4 }
{ 7293, 9 }
{ 5494, 8 }
{ 3248, 5 }
{ 2671, 8 }
{ 5769, 6 }
{ 6426, 6 }
{ 2628, 4 }
{ 4320, 4 }
{ 4445, 7 }
{ 8802, 5 }
{ 4937, 6 }
{ 7418, 9 }
{ 2698, 5 }
{ 9123, 7 }
{ 7705, 7 }
{ -4224, 24 }
{ -2022, 24 }
{ -9290, 27 }
{ -6634, 24 }
{ -3911, 25 }
{ -6438, 26 }
{ -6419, 27 }
{ -1542, 28 }
{ -1900, 24 }
{ -4297, 28 }
{ -7362, 26 }
{ -717, 27 }
{ -8602, 26 }
{ -1232, 25 }
{ -7406, 23 }
{ -8541, 26 }
{ -4773, 27 }
{ -472, 25 }
{ -4547, 27 }
{ -9913, 25 }
{ -3473, 27 }
{ -1315, 28 }
{ -3656, 25 }
{ -9994, 26 }
{ -6363, 25 }
{ -50, 29 }
{ -8182, 21 }
{ -3497, 26 }
{ -3500, 24 }
{ -3721, 27 }
{ -4459, 26 }
{ -6441, 27 }
{ -9539, 27 }
{ -8734, 26 }
{ -8665, 26 }
{ -3068, 22 }
{ -5511, 26 }
{ -7576, 23 }
{ -6956, 24 }
{ -2841, 27 }
{ -5806, 24 }
{ -1052, 27 }
{ -4735, 24 }
{ -5171, 27 }
{ -9783, 25 }
{ -4839, 25 }
{ -295, 28 }
{ -7649, 25 }
{ -1130, 27 }
{ -1031, 29 }
