[1, 3, 5, 7], 8, 6
[1, 2, 3], 4, 4
[ 1 10 8 6 1 10 8 7 6 5 ], 4, 5
[ 6 8 10 12 2 4 6 6 8 10 ], 9, 0
[ 1 1 1 1 12 12 12 12 12 12 ], 41, 70080
[ 1 6 6 4 1 6 ], 21, 340
[ 8 9 10 7 5 6 3 7 4 5 ], 63, 23411
[ 6 2 4 ], 3, 0
[ 10 8 6 8 6 4 6 2 4 2 ], 25, 0
[ 12 4 8 ], 3, 0
[ 8 4 12 ], 13, 0
[ 1 1 1 6 5 ], 10, 103
[ 2 4 6 ], 1, 0
[ 2 4 6 8 ], 11, 0
[ 1 5 5 4 1 6 ], 19, 304
[ 20 30 10 ], 21, 0
[ 2 4 2 2 2 4 2 2 2 4 2 2 2 ], 9, 0
[ 2 2 ], 3, 0
[ 5 5 ], 4, 0
[ 2 2 4 ], 7, 0
[ 2 4 2 ], 3, 0
[ 2 4 2 ], 7, 0
[ 115 ], 1, 0
[ 20 5 10 40 15 25 ], 78, 0
[ 200 50 100 400 150 250 ], 128, 0
[ 10 20 30 80 70 40 ], 161, 0
[ 100 ], 83, 0
[ 600 ], 148, 0
[ 8 2 7 5 3 2 ], 21, 106
[ 30 6 20 10 ], 58, 5
[ 14 12 10 12 14 16 ], 77, 0
[ 5 1 1 6 5 ], 15, 84
[ 10 7 6 1 1 ], 5, 6
[ 4 4 1 ], 2, 1
[ 6 20 10 30 ], 23, 0
[ 12 14 16 14 12 10 ], 15, 0
[ 3 7 1 7 3 ], 19, 67
[ 3 7 7 3 1 ], 19, 67
[ 5 1 5 ], 7, 3
[ 1 5 7 6 6 6 6 ], 15, 29
[ 10 20 20 1 ], 29, 5
[ 20 8 6 4 ], 1, 0
[ 51 ], 36, 0
[ 2 4 3 ], 1, 0
[ 2 3 ], 4, 1
[ 5 7 4 9 8 10 ], 3, 0
[ 76 ], 41, 0
[ 1 5 10 20 40 80 ], 84, 202
[ 1 1 5 10 20 40 ], 39, 415
[ 1 6 1 30 ], 13, 24
[ 1 8 10 12 ], 7, 1
[ 1 6 8 ], 5, 1
[ 62 ], 39, 0
[ 1 12 4 ], 10, 3
[ 1 14 12 12 10 14 ], 7, 1
[ 1 8 6 ], 12, 4
[ 1 18 16 ], 7, 1
[ 1 20 1 10 ], 18, 28
[ 1 15 1 1 ], 4, 15
[ 131 ], 28, 0
[ 111 ], 101, 0
[ 103 ], 40, 0
[ 1 10 8 ], 6, 1
[ 1 10 10 5 5 ], 17, 16
[ 1 10 7 7 7 ], 28, 49
[ 1 2 6 10 18 54 ], 40, 218
[ 57 ], 22, 0
[ 106 ], 88, 0
[ 74 ], 33, 0
[ 63 ], 3, 0
[ 1 2 6 18 36 54 ], 83, 900
[ 1 1 2 6 18 36 ], 53, 3870
[ 75 ], 56, 0
[ 1 5 10 20 40 ], 2, 1
[ 1 9 9 7 9 8 ], 13, 6
[ 1 1 7 7 1 9 9 9 ], 39, 14760
[ 1 1 1 5 5 5 ], 9, 100
[ 42 ], 19, 0
[ 2 4 6 8 10 ], 29, 0
[ 10 12 15 18 20 ], 5, 0
[ 4 7 9 ], 15, 1
[ 7 6 11 ], 5, 0
[ 1 7 1 ], 6, 7
[ 6 8 10 ], 13, 0
[ 1 6 1 1 8 8 8 6 6 8 ], 49, 203122
[ 44 ], 26, 0
[ 4 6 4 ], 13, 0
[ 1 1 6 ], 4, 5
[ 6 1 2 ], 4, 3
[ 1 1 1 13 13 13 ], 24, 559
[ 6 1 3 ], 8, 4
[ 1 6 6 ], 5, 1
[ 64 ], 40, 0
[ 52 ], 44, 0
[ 46 ], 21, 0
[ 1 10 8 8 6 4 ], 3, 1
[ 68 ], 27, 0
[ 56 ], 13, 0
[ 18 16 14 ], 40, 0
[ 59 ], 3, 0
[ 53 ], 32, 0
[ 41 ], 35, 0
[ 1 1 1 9 9 ], 4, 15
[ 1 5 5 ], 9, 3
[ 34 ], 20, 0
[ 48 ], 21, 0
[ 43 ], 38, 0
[ 39 ], 32, 0
[ 6 1 6 6 6 7 ], 15, 21
[ 47 ], 7, 0
[ 58 ], 7, 0
[ 49 ], 30, 0
[ 1 1 1 1 12 12 12 9 12 ], 56, 335799
[ 45 ], 27, 0
[ 33 ], 12, 0
[ 60 ], 4, 0
[ 54 ], 27, 0
[ 40 ], 21, 0
[ 20 1 10 20 ], 16, 2
[ 15 1 10 8 ], 28, 12
[ 1 1 1 10 ], 8, 45
[ 145 ], 62, 0
[ 133 ], 123, 0
[ 3 6 7 8 10 12 15 18 100 ], 101, 5920
[ 118 ], 31, 0
[ 8 4 ], 5, 0
[ 8 6 4 20 ], 9, 0
[ 1 1 1 1 6 ], 5, 56
[ 1 40 1 1 ], 35, 666
[ 70 ], 11, 0
[ 37 ], 35, 0
[ 40 1 20 10 ], 33, 6
[ 61 ], 42, 0
[ 36 ], 20, 0
[ 31 ], 27, 0
[ 26 ], 10, 0
[ 4 8 1 8 ], 18, 14
[ 6 1 3 7 ], 5, 2
[ 24 ], 23, 0
[ 7 9 ], 2, 0
[ 9 7 ], 4, 0
[ 25 ], 23, 0
[ 28 ], 14, 0
[ 110 ], 49, 0
[ 150 ], 96, 0
[ 73 ], 2, 0
[ 140 ], 47, 0
[ 1 80 70 70 ], 199, 10
[ 55 ], 18, 0
[ 80 70 20 60 ], 86, 0
[ 1 1 1 20 ], 4, 15
[ 170 ], 140, 0
[ 142 ], 69, 0
[ 96 ], 14, 0
[ 120 ], 63, 0
[ 5 10 20 40 80 ], 142, 0
[ 80 ], 19, 0
[ 38 ], 10, 0
[ 1 6 6 6 6 ], 2, 1
[ 1 1 4 4 4 ], 3, 4
[ 1 4 1 4 4 ], 3, 4
[ 35 ], 21, 0
[ 32 ], 22, 0
[ 16 ], 3, 0
[ 1 1 30 ], 18, 19
[ 50 ], 2, 0
[ 1 20 1 ], 14, 15
[ 19 ], 16, 0
[ 7 ], 2, 0
[ 30 ], 7, 0
[ 10 20 ], 27, 0
[ 23 ], 5, 0
[ 29 ], 17, 0
[ 27 ], 15, 0
[ 21 ], 1, 0
[ 20 ], 5, 0
[ 18 ], 3, 0
[ 22 ], 11, 0
[ 17 ], 1, 0
[ 10 ], 8, 0
[ 8 ], 5, 0
[ 9 ], 5, 0
[ 11 ], 10, 0
[ 5 ], 3, 0
[ 12 ], 9, 0
[ 13 ], 2, 0
[ 2 ], 1, 0
[ 14 ], 2, 0
[ 3 ], 2, 0
[ 4 ], 1, 0
[ 15 ], 3, 0
[ 6 ], 3, 0
[ 7 8 9 ], 2, 0
[ 6 ], 4, 0
[ 7 8 9 ], 19, 0
[ 3 2 ], 4, 1
[ 4 5 ], 3, 0
[ 7 6 ], 10, 0
[ 4 5 4 1 3 ], 2, 1
[ 2 4 2 2 2 4 2 2 4 2 ], 5, 0
[ 4 2 4 ], 1, 0
[ 4 4 4 4 4 ], 18, 0
[ 1 4 4 ], 3, 1
[ 2 4 2 2 5 ], 1, 0
[ 1 4 1 ], 3, 4
[ 1 3 5 ], 7, 4
[ 2 4 ], 1, 0
